ID,Time,Pickup,Dropoff,Duration,Fare
R6400,550,28,32,7,7.25
R6176,550,8,32,3,5.25
R6404,550,28,32,13,8.5
R6408,550,32,32,5,5.25
R6256,550,8,8,1,3.25
R6382,550,4,32,30,29.61
R6351,550,33,32,15,11.0
R6099,550,8,8,4,8.0
R6127,550,28,8,18,14.75
R6167,550,28,28,6,9.5
R6353,550,8,8,4,5.25
R6428,550,76,8,60,67.5
R5882,550,28,28,8,8.25
R6439,550,28,28,8,7.8
R5913,550,8,32,11,12.25
R6436,550,6,32,16,19.5
R6381,550,32,33,13,13.5
R6105,550,8,32,14,9.75
R6414,551,32,28,12,8.0
R6349,551,32,32,6,8.0
R6449,551,8,8,7,7.25
R5876,551,32,32,12,9.5
R6375,551,32,32,2,4.5
R6318,551,6,32,20,18.0
R6321,551,32,28,7,6.5
R6458,551,28,32,10,9.5
R6431,551,33,33,1,4.75
R5909,551,32,76,49,56.8
R5886,551,28,32,7,6.75
R5872,551,8,32,19,11.5
R6093,551,32,32,2,5.0
R6045,551,76,32,47,61.24
R6088,551,28,32,9,10.25
R6006,551,28,8,12,9.0
R5997,551,28,32,5,5.5
R6199,551,8,8,8,8.0
R6198,551,44,39,24,21.75
R6248,551,28,28,6,9.5
R6250,551,32,32,10,9.5
R6195,551,32,32,1,14.25
R6227,551,33,32,14,13.9
R6114,551,32,32,10,9.5
R6021,551,32,32,15,11.5
R6292,551,32,28,6,5.75
R6220,551,8,32,13,9.75
R6303,551,8,8,8,8.75
R6296,551,32,28,11,17.1
R6158,551,28,8,16,10.0
R6004,551,8,32,5,5.75
R6012,551,8,32,16,10.5
R5973,551,32,32,4,7.75
R6014,551,28,8,19,11.0
R5983,551,14,14,68,48.75
R6180,552,8,8,10,10.5
R6067,552,8,32,8,8.5
R5902,552,32,8,14,13.75
R6066,552,28,33,14,12.25
R6047,552,8,32,12,8.25
R5888,552,8,28,11,12.5
R6134,552,32,32,5,5.75
R6068,552,32,32,3,4.75
R6196,552,32,32,8,8.25
R6048,552,32,32,5,8.0
R5891,552,32,33,19,13.0
R6143,552,28,32,10,8.75
R5968,552,8,8,26,21.75
R5985,552,28,28,2,6.75
R5969,552,28,32,4,5.5
R6469,552,28,32,6,5.5
R6457,552,8,32,12,11.25
R6378,552,8,8,1,3.5
R6060,552,2,2,1,3.25
R6182,552,33,32,14,9.75
R5896,552,28,7,20,15.25
R6056,552,28,8,16,12.36
R6164,552,8,33,16,20.4
R6413,552,35,56,16,34.5
R5923,552,8,8,3,5.0
R6434,552,32,32,4,5.5
R5922,552,32,32,5,6.25
R6300,552,32,32,6,6.25
R6317,552,8,8,4,5.5
R6298,552,28,32,9,9.25
R6100,552,8,8,4,7.5
R6295,552,8,76,49,48.5
R6294,552,32,8,14,8.5
R6491,552,8,8,3,8.5
R5915,552,32,32,9,8.25
R6426,552,8,8,8,9.25
R6356,552,8,8,8,9.75
R6486,552,76,32,65,56.0
R6001,552,7,32,12,12.0
R6424,552,4,5,8,7.75
R6338,552,32,8,7,6.75
R6043,552,7,32,15,17.7
R6020,552,28,8,25,16.0
R6420,552,32,32,9,9.25
R6244,552,32,28,5,8.5
R6000,552,8,8,10,7.25
R6019,552,33,33,10,12.6
R5870,552,8,32,16,11.25
R5883,552,32,8,8,6.75
R5908,552,48,48,1,13.69
R5945,552,32,33,12,16.3
R5874,553,32,32,11,9.0
R6162,553,28,32,5,8.0
R6069,553,76,22,30,47.4
R6109,553,8,32,8,9.5
R6113,553,28,32,5,7.75
R5984,553,32,8,5,8.25
R6427,553,8,76,34,51.0
R6407,553,28,32,7,8.25
R5889,553,28,32,7,6.5
R6129,553,8,28,14,12.0
R6425,553,38,44,26,3.25
R6237,553,32,32,7,9.0
R6314,553,32,32,2,8.0
R5921,553,28,28,10,7.25
R6027,553,8,8,5,8.5
R6297,553,33,33,1,18.3
R6028,553,28,33,19,15.75
R6033,553,32,76,38,58.8
R6276,553,32,28,12,9.5
R5937,553,28,8,11,12.0
R6334,553,32,76,49,54.75
R6263,553,32,32,6,6.5
R6257,553,28,24,13,12.0
R6393,553,8,8,1,3.25
R6233,553,28,32,4,6.5
R5905,553,32,68,16,23.0
R5957,553,32,32,9,10.0
R6106,553,8,32,15,9.75
R5963,553,76,6,34,50.4
R6208,553,6,22,15,11.5
R6206,553,76,28,35,46.75
R6168,553,32,32,11,7.0
R6465,553,28,32,10,9.75
R5976,553,8,32,12,9.5
R6183,553,28,32,9,11.0
R6377,553,32,8,7,9.0
R6051,553,28,32,9,10.25
R6437,553,28,8,4,5.0
R6104,554,8,8,7,7.5
R6103,554,32,28,15,18.0
R6063,554,28,32,6,9.0
R6097,554,32,28,7,8.25
R6017,554,28,8,20,11.25
R6085,554,32,33,12,12.35
R6050,554,8,8,52,59.4
R6474,554,76,8,61,60.4
R6040,554,28,8,12,10.0
R6480,554,28,32,10,9.25
R5878,554,28,8,12,9.25
R6479,554,28,28,10,8.75
R6084,554,8,32,6,6.0
R5877,554,32,32,6,5.75
R5863,554,77,3,4,5.25
R6462,554,8,32,13,9.0
R6311,554,28,28,1,3.5
R6435,554,32,28,10,10.25
R6398,554,28,33,13,13.9
R6165,554,8,28,10,8.75
R6389,554,6,32,22,19.2
R6186,554,8,32,6,10.25
R5897,554,32,32,7,6.5
R5898,554,8,56,35,34.0
R6153,554,32,32,10,9.75
R5962,554,7,28,18,13.5
R6231,554,32,29,20,24.4
R5943,554,28,32,10,10.5
R6254,554,76,32,52,58.0
R6255,554,32,32,10,11.5
R6335,554,8,8,9,9.5
R5935,554,28,32,6,7.75
R6358,554,28,8,18,13.5
R6402,554,7,32,13,13.5
R6327,554,32,32,2,6.75
R6118,554,32,8,16,13.0
R5999,554,8,32,14,13.25
R6126,554,35,35,1,3.25
R6108,554,32,32,6,6.75
R6415,554,33,32,15,11.25
R6130,554,8,32,14,11.75
R6330,555,33,32,11,11.25
R6964,555,32,24,13,14.8
R6285,555,28,32,7,9.75
R6320,555,76,8,45,50.0
R6890,555,7,32,13,10.75
R6555,555,32,8,10,8.75
R6876,555,28,32,5,6.0
R6272,555,8,32,9,10.0
R6455,555,8,32,9,7.0
R6857,555,28,8,8,8.75
R6911,555,28,32,10,7.25
R7001,555,6,8,11,10.75
R6916,555,46,32,24,31.25
R6312,555,8,32,12,10.0
R6815,555,32,8,17,12.75
R6802,555,49,8,33,41.75
R6530,555,8,32,11,10.25
R6654,555,32,28,8,7.0
R6929,555,6,32,19,21.6
R6946,555,8,32,12,8.5
R6735,555,28,8,12,9.5
R6072,555,28,32,10,9.75
R6872,555,32,32,3,4.5
R6005,555,8,8,4,5.0
R6553,555,8,8,3,7.25
R6024,555,32,32,14,7.75
R6141,555,28,32,11,10.25
R6161,555,32,32,7,8.05
R6074,555,8,28,15,11.5
R6166,555,32,8,17,11.0
R6452,555,76,14,36,40.25
R6169,555,32,32,7,9.25
R6034,555,32,32,7,8.25
R6383,555,8,33,21,18.25
R6179,555,14,13,3,5.25
R6082,555,8,32,8,11.0
R6892,555,8,32,13,9.5
R7020,555,7,7,16,13.75
R5967,555,33,32,17,13.75
R6193,555,77,32,31,30.7
R6083,555,8,8,9,6.75
R6344,555,33,56,16,28.5
R6131,555,7,32,18,12.5
R6366,555,6,8,18,17.5
R6374,555,8,28,19,14.66
R6416,555,32,32,2,4.75
R6238,555,28,8,14,11.0
R5948,555,28,32,7,6.25
R6691,556,28,32,19,10.75
R6688,556,16,6,12,11.0
R6687,556,28,32,7,8.0
R7003,556,32,32,11,10.0
R6655,556,8,8,9,11.0
R6620,556,8,28,14,12.7
R6607,556,28,22,13,11.75
R6571,556,8,8,10,10.0
R6579,556,8,32,7,9.0
R6977,556,59,59,1,3.25
R6625,556,4,4,1,3.75
R6902,556,28,8,16,20.0
R6710,556,8,32,15,12.9
R6897,556,32,32,10,9.25
R6869,556,32,28,5,5.75
R6862,556,28,32,10,7.5
R6844,556,8,32,8,7.5
R6833,556,32,32,8,8.0
R6918,556,21,76,20,31.0
R6962,556,28,32,4,4.75
R6809,556,8,8,9,8.0
R6922,556,32,3,29,30.9
R6779,556,32,8,12,9.0
R6778,556,8,28,20,16.9
R6775,556,76,32,43,49.0
R6938,556,32,32,4,4.75
R6737,556,8,32,5,6.25
R6805,556,8,8,9,6.5
R7017,556,28,8,15,11.5
R6602,556,8,32,6,10.0
R6503,556,32,8,10,8.75
R6532,556,32,8,8,7.25
R6529,556,28,8,7,6.5
R6509,556,28,8,14,10.0
R6508,556,28,8,8,8.5
R6979,557,7,76,45,41.5
R6692,557,8,24,9,9.5
R6596,557,28,32,11,9.75
R6689,557,8,7,7,10.5
R6525,557,7,8,10,9.5
R6848,557,32,8,8,10.25
R6980,557,32,28,3,4.5
R6864,557,33,33,11,9.75
R6990,557,28,32,5,7.5
R6702,557,6,6,17,10.75
R6631,557,28,8,18,10.75
R6874,557,8,32,8,7.25
R6610,557,8,8,4,8.5
R6593,557,33,28,16,10.75
R6603,557,32,8,15,9.25
R6989,557,32,28,10,13.5
R6963,557,29,68,23,31.25
R7000,557,28,33,15,16.0
R6913,557,8,8,10,10.5
R6830,557,14,17,23,18.75
R6539,557,28,8,13,8.75
R6792,557,28,32,6,5.25
R6950,557,8,32,8,6.5
R6940,557,6,8,11,9.25
R6951,557,28,28,7,6.5
R6784,557,32,8,9,7.0
R6559,557,8,8,16,19.06
R6928,557,6,32,30,20.5
R6889,557,28,32,5,7.0
R6506,557,8,28,9,10.75
R6923,557,28,32,11,12.25
R6604,558,17,17,25,20.5
R6783,558,8,76,57,87.1
R6998,558,32,28,11,11.0
R6781,558,8,8,6,5.75
R6614,558,32,8,32,35.75
R6878,558,32,76,32,57.6
R7034,558,32,28,8,10.0
R6498,558,7,32,14,10.75
R6741,558,28,7,17,13.9
R6639,558,32,28,13,8.75
R6734,558,8,43,24,29.25
R6987,558,28,32,10,9.75
R6664,558,32,8,8,7.75
R6905,558,32,8,3,6.25
R6680,558,8,32,9,9.25
R6817,558,32,76,30,46.5
R6821,558,8,32,14,12.5
R6966,558,8,32,8,6.5
R6629,558,32,32,6,5.75
R6690,558,8,32,7,6.25
R6788,558,28,32,10,7.75
R6557,558,8,8,10,7.75
R6552,558,32,32,9,9.75
R6586,558,32,8,7,9.75
R6592,558,49,34,12,21.5
R6580,558,32,32,8,8.25
R6567,558,33,28,6,7.75
R6562,558,8,32,11,7.75
R6540,558,32,22,14,23.1
R6856,559,28,8,13,9.75
R6985,559,32,22,17,18.9
R6577,559,28,8,15,11.5
R6640,559,32,28,12,11.0
R6536,559,28,8,9,10.0
R6581,559,32,8,4,5.0
R6523,559,76,8,59,51.0
R6759,559,28,28,8,9.25
R6708,559,28,28,1,3.25
R6686,559,28,8,11,10.75
R6652,559,8,8,1,3.25
R6868,559,8,32,10,8.5
R6740,559,8,8,8,8.75
R6854,559,3,3,1,3.25
R6659,559,7,28,17,12.75
R6660,559,42,68,8,8.75
R7011,559,28,32,9,9.25
R7025,559,28,32,6,6.5
R6915,559,8,32,10,9.0
R6560,559,8,32,13,11.5
R6811,559,3,3,1,4.0
R6812,559,28,32,3,5.0
R6556,559,32,8,14,12.0
R6945,559,28,32,7,6.0
R6937,559,33,32,9,12.5
R6975,559,6,32,28,18.75
R6589,559,8,28,13,11.38
R6615,559,28,28,4,7.75
R6618,559,28,45,27,33.25
R6611,559,32,8,11,8.75
R6703,559,28,41,20,28.18
R6835,559,76,22,30,51.0
R6965,559,32,32,7,10.75
R7027,559,56,32,30,45.6
R6595,559,28,28,12,10.25
R6888,559,8,32,6,8.75
R7018,559,28,32,6,8.5
R6704,559,4,13,7,8.5
R6997,559,8,32,8,7.0
R6875,559,59,59,1,4.25
R6871,559,32,8,9,8.25
R6591,559,28,32,2,4.0
R6739,560,32,28,10,10.25
R6715,560,8,32,13,13.25
R6534,560,32,32,8,6.75
R6733,560,3,3,1,17.75
R6605,560,15,12,9,9.5
R6785,560,8,28,12,8.25
R6850,560,32,8,16,10.75
R6849,560,28,32,6,8.75
R6719,560,28,8,14,11.5
R6952,560,8,8,3,4.75
R6789,560,8,6,20,15.25
R6782,560,32,8,3,5.75
R6527,560,8,32,8,7.8
R6808,560,28,32,6,5.25
R6766,560,32,8,10,9.75
R6992,560,28,32,10,7.5
R6771,560,32,32,15,11.0
R7009,560,32,32,7,6.25
R6883,560,8,32,12,9.0
R6642,560,8,32,9,9.75
R6531,560,32,41,9,7.25
R6617,560,8,8,6,5.75
R6746,560,8,8,3,10.0
R6790,560,32,32,14,12.0
R6499,560,76,32,62,64.0
R6956,561,8,32,7,8.75
R6563,561,28,28,5,5.0
R6953,561,8,32,15,11.5
R6712,561,8,32,8,6.5
R6914,561,28,32,10,7.25
R6599,561,32,32,13,7.75
R6723,561,56,41,29,51.25
R6545,561,8,76,36,57.3
R6780,561,8,32,12,12.75
R6776,561,32,76,39,61.8
R6791,561,32,8,10,10.75
R6893,561,32,28,3,8.75
R6797,561,33,32,10,10.5
R6548,561,32,32,7,7.75
R6799,561,32,28,8,6.5
R7036,561,56,32,46,44.25
R6549,561,28,8,9,7.5
R6803,561,8,8,6,5.5
R6749,561,32,30,19,25.2
R6943,561,8,32,10,7.25
R6565,561,28,32,8,6.75
R6896,561,28,32,9,7.0
R6738,561,32,32,9,7.5
R6948,561,8,28,16,11.5
R6810,561,32,8,9,8.0
R6753,561,28,28,3,6.5
R6832,561,28,8,7,6.5
R6718,561,32,28,6,6.0
R6699,561,7,32,21,15.5
R6898,561,33,32,8,12.25
R6978,561,28,28,15,14.0
R6657,561,32,32,4,4.75
R6653,561,28,32,5,5.5
R6650,561,6,7,8,11.0
R6578,561,32,32,9,10.75
R6643,561,8,32,3,6.75
R6904,561,8,56,28,38.25
R6582,561,32,8,11,12.0
R6497,561,8,32,12,10.0
R6622,561,33,32,12,9.25
R6621,561,8,76,43,55.75
R7006,561,28,28,2,4.5
R6495,561,32,32,6,8.25
R6594,561,28,32,12,9.75
R6533,561,28,32,10,9.75
R7010,561,28,8,13,10.73
R6573,561,28,32,6,6.0
R6651,561,32,32,6,8.5
R6971,561,8,8,11,8.0
R6969,561,6,32,20,20.5
R6973,561,8,32,7,7.5
R6836,562,32,28,2,6.25
R6550,562,8,32,10,9.0
R6909,562,28,28,3,5.7
R6641,562,28,8,11,12.5
R6679,562,32,8,5,6.0
R7030,562,28,33,14,10.75
R7028,562,28,32,5,5.75
R6515,562,28,32,12,7.75
R6537,562,28,8,10,10.75
R6750,562,28,25,9,17.75
R6632,562,7,28,26,20.1
R6569,562,3,76,4,9.25
R6513,562,8,32,6,8.5
R6926,562,1,1,7,5.75
R6933,562,8,28,6,6.0
R6584,562,32,8,12,12.75
R6767,562,8,8,5,5.75
R6707,562,32,28,7,6.25
R6932,562,8,32,17,11.25
R6570,562,3,6,3,4.25
R6993,562,32,76,37,55.5
R6931,562,28,8,10,7.5
R6829,562,77,76,43,49.55
R7019,562,22,32,19,13.25
R7015,562,28,32,8,10.0
R6747,562,28,32,11,7.0
R7035,562,28,32,5,5.5
R6671,562,32,32,11,7.5
R6813,562,28,32,7,6.25
R6727,562,23,23,1,40.25
R6670,562,8,8,2,4.25
R6538,562,32,32,9,8.75
R7033,562,76,32,40,59.1
R6668,562,8,28,13,9.0
R6667,562,6,32,14,14.25
R6773,562,8,8,10,8.25
R6974,562,28,33,13,14.25
R6507,562,32,28,7,6.5
R6947,562,32,8,10,10.5
R6544,562,28,8,11,10.0
R6663,562,8,32,8,9.0
R6903,562,7,32,18,15.5
R6982,562,32,8,3,7.0
R6528,562,6,32,17,15.5
R6806,562,8,28,15,13.25
R6825,562,8,28,15,12.6
R6554,562,32,32,9,8.25
R6623,562,6,6,6,8.75
R6877,563,32,35,14,19.17
R6880,563,6,8,13,14.2
R6846,563,32,28,6,5.75
R6927,563,32,8,12,11.0
R6925,563,73,76,66,6.5
R6837,563,28,32,11,7.5
R6863,563,28,8,10,8.25
R6858,563,32,8,8,8.75
R6500,563,7,8,13,12.25
R6887,563,32,28,14,17.4
R6840,563,28,32,9,9.0
R6884,563,8,8,9,8.5
R6851,563,59,59,1,4.25
R6917,563,28,28,5,6.25
R6870,563,32,28,7,6.5
R6801,563,28,32,9,9.5
R6542,563,32,76,31,61.25
R6949,563,32,32,6,6.0
R7024,563,8,32,5,8.25
R6731,563,8,32,7,10.8
R6672,563,73,8,60,6.5
R6675,563,8,32,9,7.0
R6600,563,32,32,17,12.0
R6721,563,8,8,5,6.0
R6669,563,32,8,9,7.25
R6541,563,8,28,8,8.5
R6630,563,32,8,5,6.75
R6608,563,8,32,8,9.75
R6972,563,76,15,15,26.0
R6711,563,32,8,13,12.5
R6524,563,28,32,6,6.25
R6970,563,28,8,11,9.75
R6606,563,32,32,6,6.25
R6575,563,8,32,7,7.0
R6521,563,8,32,11,10.5
R6564,563,32,32,4,5.25
R6930,563,76,6,50,55.1
R6942,563,6,32,16,16.5
R6770,563,28,8,10,10.0
R6572,563,32,32,8,6.75
R6566,563,8,8,7,6.5
R6757,563,76,76,1,9.75
R6635,563,7,32,16,13.6
R6634,563,42,8,24,27.5
R6838,564,28,8,14,11.5
R6638,564,28,32,5,5.75
R6994,564,32,8,24,15.25
R6859,564,28,32,11,8.0
R6627,564,8,76,46,59.6
R6648,564,8,32,9,7.75
R6661,564,6,8,17,16.5
R6901,564,28,32,8,7.75
R6991,564,45,32,29,31.75
R6676,564,32,32,8,6.5
R6867,564,16,16,1,3.25
R6673,564,28,28,6,7.5
R6855,564,32,32,1,3.25
R6967,564,32,32,6,5.75
R6865,564,32,32,8,7.5
R6501,564,8,32,9,9.0
R6895,564,32,28,4,5.5
R6826,564,28,32,10,8.25
R6899,564,32,32,3,5.25
R6547,564,8,32,6,9.0
R6764,564,28,28,5,5.0
R6558,564,8,32,4,5.25
R6804,564,8,6,12,15.3
R6516,564,32,8,13,9.25
R6743,564,59,59,1,5.25
R6728,564,32,32,5,7.75
R6726,564,7,8,5,7.25
R6700,564,8,28,14,11.5
R6724,564,32,32,5,9.25
R6636,564,8,8,5,5.5
R6999,564,7,32,16,10.75
R6717,564,76,8,53,60.3
R6504,564,8,32,8,7.5
R6714,564,77,4,18,14.0
R6861,564,7,76,32,47.75
R6612,564,6,32,23,17.5
R6519,564,76,49,56,132.25
R7022,564,33,33,1,16.6
R6831,564,8,28,15,14.5
R7031,564,32,32,9,7.0
R6882,565,28,32,11,10.75
R6624,565,15,6,35,22.75
R7013,565,76,7,22,51.25
R6561,565,32,32,9,6.5
R6551,565,8,8,7,6.75
R6873,565,32,8,10,9.5
R7026,565,3,76,41,43.6
R6907,565,32,33,6,9.5
R6755,565,56,32,34,43.75
R6742,565,32,32,6,7.25
R6939,565,32,32,2,3.5
R6919,565,8,32,12,8.25
R6647,565,13,23,20,3.25
R6819,565,31,31,1,34.06
R6822,565,76,32,57,52.0
R6761,565,28,8,17,11.0
R6807,565,33,32,6,6.0
R6934,565,8,32,11,8.25
R6685,565,2,16,11,10.5
R6908,565,8,32,12,8.75
R6787,565,33,32,5,9.0
R6768,565,77,8,30,21.0
R6976,565,32,8,6,5.75
R6526,565,22,8,19,13.25
R6852,565,7,32,18,14.09
R6793,565,8,28,18,11.0
R6701,565,32,32,1,3.25
R6941,565,32,28,6,9.0
R6936,566,28,32,8,6.0
R6983,566,8,32,7,7.5
R6921,566,7,32,13,12.75
R6954,566,76,32,45,52.25
R6955,566,8,8,5,7.5
R6996,566,8,32,11,7.5
R6906,566,28,32,13,8.5
R6981,566,28,32,5,7.25
R7005,566,32,28,8,8.5
R6900,566,32,76,34,51.75
R6912,566,76,33,43,64.2
R6794,566,32,32,10,10.75
R6814,566,8,8,36,15.25
R6514,566,32,32,9,7.5
R6677,566,3,6,15,12.5
R6796,566,7,6,4,7.75
R6786,566,8,28,9,7.75
R6777,566,8,32,12,10.2
R6681,566,8,8,3,5.0
R6772,566,32,32,3,8.5
R6590,566,32,32,6,5.25
R6684,566,30,31,19,12.75
R6758,566,8,32,12,10.75
R6754,566,4,4,7,11.75
R6543,566,28,28,7,9.0
R6696,566,3,3,2,20.75
R6697,566,38,32,22,16.75
R6720,566,8,32,14,12.75
R6583,566,32,28,5,8.5
R6665,566,32,32,7,6.0
R6662,566,8,32,4,9.0
R6585,566,8,32,11,10.5
R6609,566,8,8,6,6.0
R6824,566,32,8,14,10.0
R6645,566,77,8,18,24.5
R6845,566,28,32,5,5.25
R6843,566,8,28,11,10.75
R6841,566,28,32,10,6.5
R6505,566,8,8,6,8.75
R6860,566,8,8,15,10.25
R6619,566,32,8,7,6.25
R6493,566,32,32,10,7.75
R6601,566,28,32,22,13.5
R6574,567,32,32,42,16.75
R6725,567,32,32,4,5.75
R6587,567,33,32,17,13.0
R6613,567,23,24,10,11.25
R6732,567,32,28,10,12.0
R6616,567,64,56,10,3.25
R6706,567,32,8,10,11.25
R6709,567,33,32,9,9.0
R7016,567,32,8,12,11.0
R6748,567,8,32,8,7.5
R6588,567,28,32,4,5.75
R6961,567,28,8,16,11.0
R6658,567,28,76,27,43.0
R6944,567,32,32,6,9.75
R6847,567,56,76,43,99.9
R6816,567,32,8,10,8.0
R6920,567,32,77,15,27.7
R6656,567,32,28,16,11.0
R6597,567,8,8,3,5.5
R6910,567,76,32,57,56.5
R7007,567,28,32,13,7.75
R6520,567,8,32,11,8.0
R6763,567,32,32,3,4.25
R6535,567,28,32,11,11.25
R7032,567,7,8,11,14.0
R6698,568,8,32,14,12.0
R6693,568,8,11,1,3.25
R7002,568,32,28,4,8.0
R6683,568,7,32,16,15.0
R6695,568,2,3,14,11.75
R6666,568,32,28,9,11.75
R6646,568,8,7,14,11.75
R6891,568,32,32,8,8.0
R6957,568,8,8,6,7.0
R6885,568,16,15,1,3.25
R6881,568,32,32,13,12.0
R6853,568,8,8,5,5.25
R6839,568,76,16,18,43.55
R6894,568,32,32,3,4.5
R6828,568,28,8,12,9.75
R6823,568,32,8,4,6.0
R6820,568,32,32,7,6.5
R6512,568,28,32,9,7.5
R6958,568,8,32,7,9.45
R7023,568,8,8,3,9.25
R6924,568,8,41,20,25.75
R6568,568,76,32,58,63.3
R6713,568,62,65,89,42.75
R6729,568,32,32,12,8.0
R6736,568,8,28,11,12.75
R6765,568,32,24,14,13.5
R6633,568,77,2,28,23.75
R6628,568,28,8,17,12.75
R6756,568,8,8,11,10.5
R6760,568,32,32,10,8.63
R6546,568,32,33,4,7.5
R6510,569,28,28,3,4.75
R7004,569,32,32,3,4.5
R7029,569,28,32,4,4.5
R7014,569,32,32,7,5.75
R6496,569,32,32,8,10.75
R6494,569,32,8,7,8.75
R6995,569,8,32,7,7.25
R6517,569,28,28,8,7.5
R7021,569,8,8,2,4.5
R7008,569,8,32,10,11.5
R6744,569,28,24,28,44.25
R6626,569,24,8,8,6.5
R6798,569,32,8,6,6.5
R6762,569,28,28,15,11.0
R6752,569,28,32,4,5.0
R6751,569,32,8,16,10.25
R6886,569,8,8,4,6.75
R6722,569,8,32,10,10.0
R6818,569,32,32,3,6.0
R6716,569,32,8,5,7.75
R6834,569,8,8,7,8.5
R6795,569,32,8,8,8.5
R6960,569,39,32,15,16.75
R6842,569,28,32,5,5.5
R6968,569,28,32,6,7.0
R6694,569,32,33,11,12.35
R6682,569,28,32,15,11.5
R6678,569,8,32,11,13.0
R6674,569,28,8,14,9.25
R6866,569,28,32,7,6.5
R6984,569,6,6,5,5.0
R6986,569,8,8,10,9.75
R6644,569,32,28,7,8.25
R6705,569,32,32,16,11.8
R6774,569,28,32,12,10.25
R7411,570,32,28,9,11.25
R7330,570,32,32,7,6.25
R7345,570,3,12,22,19.0
R7421,570,28,28,7,9.25
R7399,570,32,8,3,5.5
R6637,570,32,28,9,10.25
R7303,570,8,32,16,13.9
R7435,570,8,32,17,12.35
R7273,570,32,32,5,6.5
R7270,570,32,77,28,29.0
R7262,570,8,28,16,14.2
R7466,570,6,32,11,14.5
R7218,570,32,8,8,8.75
R7163,570,59,59,1,3.25
R7142,570,28,32,10,7.0
R7116,570,8,76,37,54.05
R7548,570,32,76,35,60.75
R7430,570,8,32,10,8.25
R7389,570,32,32,7,6.0
R7301,570,33,41,9,17.5
R6598,570,76,32,51,55.75
R7012,570,8,32,4,5.75
R6730,570,28,32,5,5.25
R7378,570,25,28,26,21.0
R6745,570,32,8,6,7.75
R6522,570,56,8,47,46.0
R6959,570,59,32,205,8.25
R6935,570,8,32,9,9.49
R6576,570,8,32,11,11.25
R6518,570,33,8,14,12.0
R6800,570,28,8,17,14.0
R6649,570,35,28,24,18.25
R6769,570,32,28,8,7.5
R6511,570,32,8,8,6.5
R6827,570,8,28,12,9.0
R6879,570,1,8,37,30.25
R6502,570,8,32,11,10.0
R6988,570,32,8,11,10.5
R7477,571,28,56,28,31.0
R7478,571,32,33,10,12.1
R7178,571,32,32,11,8.0
R7237,571,28,32,13,8.5
R7192,571,8,28,13,12.0
R7228,571,3,24,35,22.25
R7489,571,28,33,12,16.6
R7170,571,41,43,7,9.5
R7194,571,32,28,8,11.25
R7127,571,32,8,6,9.75
R7527,571,32,32,5,4.75
R7567,571,8,32,7,9.25
R7503,571,28,8,14,9.5
R7505,571,28,32,9,6.75
R7089,571,32,32,7,7.0
R7575,571,7,8,18,12.25
R7476,571,32,32,10,9.5
R7544,571,32,32,1,3.5
R7463,571,28,32,4,5.0
R7361,571,24,28,5,5.25
R7353,571,32,8,12,10.25
R7549,571,16,21,8,8.25
R7337,571,8,8,4,5.0
R7128,571,8,8,12,9.5
R7328,571,32,28,10,10.25
R7132,571,8,56,32,36.0
R7306,571,8,32,9,9.0
R7133,571,8,24,14,10.25
R7251,571,8,8,4,10.0
R7138,571,8,76,41,55.3
R7288,571,28,8,10,10.0
R7111,571,32,8,8,9.75
R7066,571,28,32,12,12.75
R7434,571,8,8,8,7.48
R7182,571,28,32,7,6.25
R7535,572,8,24,8,11.25
R7541,572,6,8,12,12.5
R7536,572,28,28,5,9.25
R7515,572,33,32,11,10.5
R7538,572,32,28,15,10.0
R7145,572,32,8,5,5.75
R7516,572,32,28,5,5.75
R7372,572,28,32,6,8.0
R7184,572,32,28,12,10.0
R7351,572,28,32,10,9.0
R7404,572,28,8,9,7.5
R7335,572,8,8,1,3.25
R7326,572,32,8,6,8.5
R7317,572,76,32,52,58.9
R7299,572,8,8,5,8.0
R7294,572,28,8,13,10.5
R7287,572,28,32,8,6.0
R7438,572,28,8,15,14.5
R7268,572,28,32,8,9.0
R7462,572,32,28,13,12.75
R7245,572,32,32,4,5.0
R7236,572,8,76,39,47.0
R7227,572,76,8,56,55.0
R7496,572,28,28,9,11.0
R7211,572,28,33,13,14.5
R7202,572,6,32,16,21.9
R7188,572,3,32,30,26.75
R7187,572,28,8,15,10.0
R7513,572,28,28,6,7.0
R7234,572,32,32,12,10.2
R7140,572,8,8,10,10.0
R7074,572,32,32,7,8.5
R7086,572,8,7,6,9.75
R7093,572,28,8,16,11.75
R7058,572,28,28,3,7.75
R7068,572,32,32,4,7.25
R7070,572,32,32,7,7.0
R7587,572,28,3,23,24.5
R7051,572,28,42,19,25.5
R7577,572,8,32,14,12.5
R7065,572,32,28,10,7.25
R7120,572,58,59,21,5.5
R7050,572,32,32,7,5.25
R7200,573,1,1,8,11.5
R7394,573,28,32,8,8.25
R7190,573,28,32,9,9.5
R7177,573,32,32,3,4.25
R7499,573,8,7,10,15.0
R7196,573,8,8,8,7.0
R7061,573,8,32,4,8.0
R7278,573,32,32,7,8.5
R7105,573,8,32,12,11.5
R7481,573,8,32,4,7.0
R7395,573,8,8,8,8.75
R7298,573,28,41,24,42.75
R7075,573,32,32,10,6.75
R7593,573,56,8,35,48.6
R7520,573,76,32,41,57.3
R7584,573,8,32,14,12.0
R7059,573,22,16,11,14.25
R7164,573,41,35,13,13.5
R7359,573,8,32,10,10.5
