ID,Time,Pickup,Dropoff,Duration,Fare
R2527,82,8,32,11,9.5
R2448,82,8,28,15,9.5
R2238,82,28,32,8,10.75
R2498,82,28,8,7,10.0
R2313,82,32,41,35,31.75
R2315,82,28,33,10,10.0
R2455,82,32,32,3,4.75
R2457,82,32,32,23,13.75
R2460,82,28,32,9,7.0
R2465,82,76,32,70,56.0
R2440,82,32,32,17,15.9
R2467,82,32,8,8,7.25
R2283,82,28,8,15,11.5
R2505,82,28,32,7,6.75
R2477,82,28,32,11,10.75
R2268,82,32,32,4,7.25
R2267,82,3,4,7,6.75
R2538,82,8,32,10,8.75
R2434,82,32,32,8,6.75
R2335,82,32,32,4,5.25
R2488,82,7,8,23,14.0
R2338,82,8,33,14,15.25
R2262,82,59,59,1,3.75
R2256,82,32,32,3,7.25
R2333,82,8,76,57,59.6
R2255,82,7,8,16,14.0
R2122,82,33,32,10,11.73
R2389,83,8,32,5,7.75
R2424,83,14,24,47,25.0
R2613,83,8,76,41,47.0
R2596,83,32,33,7,10.0
R2589,83,16,16,13,9.5
R2456,83,28,32,6,7.0
R2586,83,28,8,11,9.5
R2520,83,8,76,52,58.9
R2432,83,28,28,3,4.75
R2529,83,28,28,1,3.25
R2475,83,28,33,16,14.4
R2545,83,8,28,13,9.5
R2394,83,28,32,12,12.25
R2476,83,7,32,15,18.2
R2079,83,28,32,22,13.0
R2149,83,28,32,5,8.75
R2276,83,8,32,3,5.25
R2147,83,28,32,7,5.75
R2340,83,43,28,39,34.0
R2134,83,8,8,10,10.75
R2254,83,32,32,10,8.5
R2353,83,76,8,85,64.5
R2357,83,13,14,1,4.25
R2252,83,8,32,5,10.75
R2251,83,8,32,8,7.25
R2160,83,28,8,11,10.5
R2294,83,8,33,19,16.0
R2282,83,8,28,17,12.75
R2242,83,8,32,4,4.75
R2086,83,8,17,39,30.5
R2088,83,35,33,4,6.0
R2123,83,7,32,11,14.2
R2115,83,8,8,7,10.25
R2239,83,76,8,78,67.5
R2297,83,33,32,25,15.19
R2378,83,6,8,10,11.5
R2120,83,32,27,11,13.0
R2139,83,28,32,3,4.75
R2082,83,8,32,9,11.25
R2224,83,32,8,4,6.5
R2108,83,76,76,9,25.8
R2329,83,8,32,12,8.0
R2219,83,28,8,11,13.0
R2119,84,8,28,14,14.5
R2544,84,8,32,8,9.5
R2601,84,32,32,4,6.5
R2450,84,8,32,17,14.0
R2307,84,8,8,3,4.5
R2466,84,3,3,5,5.5
R2598,84,8,28,6,7.5
R2132,84,32,8,7,8.5
R2135,84,8,32,7,9.0
R2595,84,6,22,22,14.75
R2546,84,28,32,10,11.25
R2206,84,53,32,50,42.5
R2526,84,32,32,3,9.0
R2554,84,32,28,4,7.75
R2175,84,60,60,1,3.5
R2173,84,28,32,7,6.5
R2566,84,28,28,3,6.0
R2167,84,8,8,3,4.75
R2508,84,6,6,1,3.25
R2246,84,32,32,5,8.25
R2153,84,10,15,11,12.0
R2490,84,32,32,9,7.0
R2264,84,8,32,9,11.0
R2308,84,32,8,11,12.0
R2587,84,8,33,17,15.4
R2143,84,28,32,6,6.25
R2140,84,76,8,92,72.0
R2138,84,28,32,9,12.0
R2309,84,8,32,9,9.75
R2542,84,32,28,5,5.75
R2444,84,7,32,8,8.0
R2393,84,6,7,31,16.0
R2365,84,8,28,17,13.5
R2363,84,8,28,12,14.75
R2358,84,8,8,9,7.25
R2409,84,33,32,9,8.25
R2445,84,41,28,23,27.75
R2350,84,28,33,16,21.25
R2347,84,8,32,8,6.75
R2094,84,8,32,22,16.39
R2099,84,32,32,3,4.75
R2425,84,32,8,6,5.5
R2103,84,32,28,7,6.5
R2624,84,33,32,5,9.75
R2341,84,43,28,46,3.25
R2089,84,8,33,16,15.0
R2433,84,32,38,23,19.5
R2318,84,8,32,8,10.75
R2325,84,32,33,16,15.75
R2484,85,8,32,6,7.75
R2646,85,32,33,16,18.11
R2152,85,33,8,10,9.75
R2395,85,7,32,13,12.25
R2319,85,3,32,21,23.2
R2312,85,32,32,4,7.5
R2093,85,6,28,33,26.75
R2400,85,1,4,18,14.25
R2249,85,32,33,6,9.75
R2208,85,8,8,7,6.75
R2635,85,8,28,36,20.0
R2398,85,28,32,12,10.75
R2207,85,8,32,10,11.25
R2303,85,28,28,11,10.93
R2463,85,32,28,3,5.0
R2459,85,8,32,3,7.0
R2192,85,8,32,11,10.5
R2243,85,32,32,6,8.75
R2382,85,8,28,12,10.5
R2547,85,8,8,5,5.5
R2469,85,28,8,11,11.75
R2346,85,32,8,9,7.0
R2281,85,28,8,7,6.25
R2620,85,32,33,11,14.75
R2154,85,8,33,19,18.4
R2169,86,76,33,63,69.9
R2513,86,8,8,4,7.5
R2227,86,28,8,10,8.25
R2375,86,32,76,54,48.0
R2233,86,28,28,1,3.25
R2339,86,32,32,8,9.0
R2561,86,32,8,11,8.0
R2521,86,28,32,5,5.75
R2174,86,32,8,13,12.5
R2176,86,32,33,7,14.75
R2392,86,32,32,3,6.75
R2080,86,28,32,5,9.0
R2533,86,28,32,10,10.5
R2200,86,56,40,29,21.5
R2197,86,32,32,5,4.5
R2384,86,8,28,12,9.0
R2172,86,32,24,14,11.75
R2644,86,32,28,3,5.25
R2359,86,8,32,16,13.5
R2483,86,20,1,49,28.0
R2104,86,28,32,9,9.0
R2629,86,8,32,10,8.91
R2593,86,8,32,4,8.0
R2633,86,8,8,3,4.75
R2478,86,28,61,18,16.25
R2590,86,28,8,6,6.75
R2454,86,70,28,67,3.25
R2482,86,28,32,2,4.0
R2374,86,8,32,5,5.75
R2323,86,8,8,7,6.25
R2269,86,32,8,15,10.5
R2388,86,6,3,10,9.25
R2261,86,32,32,5,8.75
R2572,86,8,28,10,8.25
R2640,86,28,33,10,12.5
R2116,86,8,32,16,9.5
R2616,86,59,59,1,3.5
R2576,86,49,34,21,25.75
R2250,86,16,28,38,24.25
R2091,86,32,32,5,7.0
R2575,86,6,8,18,12.75
R2337,86,32,33,12,14.25
R2600,87,8,7,8,12.65
R2124,87,32,32,6,5.75
R2107,87,28,8,7,9.0
R2551,87,28,8,12,9.5
R2564,87,8,32,8,7.25
R2182,87,32,32,3,4.5
R2639,87,32,8,10,12.0
R2184,87,8,8,3,5.25
R2162,87,32,76,41,52.8
R2582,87,76,32,70,55.0
R2191,87,28,8,6,7.25
R2259,87,6,6,7,7.0
R2472,87,8,76,53,53.8
R2284,87,8,32,10,8.5
R2289,87,8,8,6,9.0
R2291,87,32,32,11,10.25
R2295,87,6,6,20,34.5
R2436,87,32,32,4,8.75
R2334,87,8,32,17,13.75
R2422,87,32,32,3,4.5
R2421,87,32,8,10,9.5
R2419,87,32,28,6,6.0
R2348,87,28,32,5,5.5
R2351,87,8,56,36,47.0
R2412,87,32,32,8,9.0
R2405,87,28,28,1,4.0
R2401,87,28,8,4,5.0
R2377,87,28,32,4,4.5
R2244,87,48,43,14,11.5
R2229,87,8,32,10,7.25
R2427,87,24,32,20,13.25
R2519,87,8,32,14,9.25
R2218,87,28,32,7,6.5
R2199,87,8,32,10,10.5
R2216,87,28,32,3,5.0
R2204,87,8,32,14,13.5
R2485,88,8,28,13,9.0
R2614,88,32,32,4,5.75
R2272,88,32,28,4,5.5
R2550,88,28,28,12,16.25
R2279,88,8,32,11,11.0
R2280,88,28,28,4,7.25
R2630,88,7,24,15,13.5
R2523,88,8,32,7,8.5
R2426,88,33,76,54,53.5
R2621,88,28,33,13,15.3
R2461,88,1,2,12,11.75
R2112,88,8,8,7,6.75
R2322,88,28,8,16,9.75
R2300,88,8,32,11,11.75
R2615,88,8,32,10,8.5
R2183,88,76,76,1,3.25
R2585,88,56,8,54,42.5
R2452,88,8,32,3,4.75
R2559,88,32,8,13,12.75
R2202,88,3,32,25,24.25
R2580,88,32,32,8,7.0
R2235,88,8,8,9,11.25
R2158,88,56,56,17,19.75
R2185,88,8,76,56,56.0
R2499,88,8,8,6,6.5
R2248,88,32,32,2,4.5
R2260,88,28,32,8,10.0
R2569,88,7,8,19,16.2
R2081,88,8,8,4,7.5
R2188,89,6,32,26,22.2
R2649,89,7,7,4,8.25
R2380,89,28,32,4,8.25
R2326,89,6,32,22,17.25
R2180,89,8,8,13,8.75
R2102,89,28,33,19,19.25
R2387,89,8,76,55,48.75
R2539,89,8,28,11,10.5
R2344,89,32,32,3,5.75
R2403,89,28,32,5,5.5
R2098,89,6,6,7,5.5
R2415,89,8,32,9,9.0
R2420,89,28,32,5,5.25
R2543,89,8,32,18,13.5
R2636,89,8,28,10,11.5
R2298,89,28,32,11,7.75
R2296,89,8,32,9,10.25
R2573,89,7,32,12,9.75
R2497,89,32,28,9,13.3
R2570,89,32,8,5,8.25
R2156,89,32,28,9,8.5
R2270,89,32,8,7,6.25
R2144,89,32,32,3,5.0
R2275,89,77,77,1,3.25
R2594,89,8,32,6,6.75
R2217,89,28,32,7,7.75
R2471,89,8,33,21,23.4
R2524,89,32,28,6,6.25
R2474,89,28,32,16,11.5
R2161,89,8,28,8,9.5
R2514,89,32,32,6,8.75
R2178,89,8,32,15,9.25
R2525,89,56,28,70,55.8
R2179,89,76,69,63,79.8
R2458,89,32,28,8,7.25
R2131,89,28,32,5,5.25
R2287,89,32,28,4,5.25
R2607,89,8,32,9,9.5
R3156,90,8,32,7,11.0
R2721,90,76,32,75,65.7
R3007,90,28,32,4,5.0
R3111,90,28,32,7,9.0
R2748,90,53,69,24,25.0
R2846,90,76,8,69,62.5
R2998,90,28,8,14,8.75
R3219,90,28,29,10,28.56
R3009,90,32,33,10,10.5
R3307,90,22,24,21,12.0
R2750,90,7,7,1,3.25
R2929,90,32,8,15,9.5
R2988,90,8,32,9,9.0
R2722,90,32,32,4,5.5
R2739,90,8,32,13,11.5
R2752,90,7,32,14,16.6
R2884,90,8,28,13,11.0
R3305,90,28,32,13,8.5
R2937,90,8,32,17,11.75
R2878,90,8,6,11,10.25
R3203,90,28,8,17,13.5
R3145,90,32,8,9,8.25
R3182,90,32,32,11,11.75
R3183,90,38,32,34,22.0
R2960,90,32,32,7,8.75
R2679,90,28,32,6,6.75
R3081,90,6,76,42,49.05
R2221,90,32,28,8,9.75
R2342,90,32,28,5,6.75
R2464,90,8,32,6,7.25
R2618,90,32,32,15,12.6
R2136,90,8,32,8,8.0
R2278,90,32,32,4,5.0
R3167,90,8,8,5,6.0
R2095,90,77,28,32,25.5
R2414,90,28,32,14,9.0
R2537,90,28,35,12,16.05
R2376,90,32,76,1,3.25
R2121,90,8,8,8,7.8
R2253,90,8,8,4,7.25
R2794,90,28,32,8,6.75
R2578,90,12,13,1,4.25
R2241,90,32,28,11,12.25
R2512,90,28,8,11,8.0
R2656,90,32,28,12,13.45
R3038,90,28,32,10,10.0
R2822,90,28,32,13,8.75
R2767,90,33,28,12,9.25
R2127,90,8,32,5,5.25
R2723,91,77,6,12,11.0
R2890,91,77,77,16,12.5
R2717,91,76,41,67,91.65
R2772,91,8,32,4,8.5
R3173,91,32,33,8,10.0
R2901,91,28,32,29,17.5
R3177,91,32,32,5,5.5
R3171,91,8,8,5,5.25
R2829,91,3,28,30,27.4
R2731,91,32,8,7,10.0
R3269,91,8,32,11,11.5
R2821,91,32,8,11,9.75
R2747,91,8,8,5,7.5
R3222,91,32,8,11,7.75
R3245,91,32,32,8,10.75
R3249,91,7,32,15,11.5
R3179,91,76,32,69,61.9
R2801,91,7,28,16,12.25
R2769,91,28,8,15,9.25
R2853,91,32,32,7,7.0
R2738,91,8,32,7,7.0
R2736,91,32,32,5,5.25
R2827,91,28,32,19,13.5
R3191,91,8,7,14,15.4
R2742,91,8,8,5,5.5
R3286,91,28,32,12,10.5
R2783,91,32,32,5,5.25
R3169,91,3,6,19,15.25
R3034,91,8,32,18,13.75
R3017,91,8,8,12,8.0
R3095,91,32,32,9,8.5
R3040,91,28,32,13,11.25
R3096,91,32,32,9,11.75
R3308,91,6,32,29,16.75
R3105,91,3,32,34,26.75
R2986,91,28,8,9,7.5
R3302,91,32,8,11,9.0
R2982,91,33,8,22,16.8
R3121,91,28,28,4,5.25
R2971,91,8,32,12,10.35
R2966,91,28,8,9,10.75
R3082,91,32,32,4,5.0
R2950,91,32,28,10,9.5
R2963,91,24,24,7,6.0
R3163,91,8,28,17,15.0
R3072,91,32,32,7,9.5
R2697,91,28,8,9,10.75
R3292,91,28,28,3,5.5
R2700,91,28,32,9,6.75
R3070,91,32,33,8,8.5
R2920,91,32,32,6,5.75
R2695,91,28,32,8,7.5
R2787,91,28,32,9,9.75
R2704,91,8,33,16,13.0
R3251,92,56,32,53,44.2
R3032,92,8,33,13,15.4
R3254,92,28,32,8,9.0
R2792,92,28,32,12,9.75
R2816,92,8,32,3,4.75
R2812,92,32,8,4,5.75
R2793,92,7,8,13,10.0
R3069,92,32,32,7,6.5
R3046,92,32,32,4,6.5
R2810,92,32,8,6,8.0
R2800,92,28,28,6,10.31
R3047,92,8,28,19,14.75
R3073,92,6,7,18,12.25
R2815,92,11,10,25,18.5
R2830,92,8,32,7,6.5
R3217,92,76,8,67,61.3
R3089,92,51,28,44,41.75
R3160,92,32,76,43,53.76
R2895,92,32,8,8,6.75
R2894,92,8,32,12,13.0
R3174,92,32,28,5,6.0
R3175,92,32,28,6,8.25
R3159,92,28,32,6,6.75
R3155,92,77,14,13,10.75
R2883,92,32,33,20,17.81
R3176,92,76,28,55,58.8
R2831,92,28,8,18,14.5
R2941,92,28,32,18,14.0
R2854,92,56,32,47,48.5
R3120,92,32,28,7,9.25
R2989,92,28,8,12,12.0
R2904,92,2,2,1,4.25
R3013,92,28,28,7,10.0
R3229,92,32,32,9,7.0
R3018,92,7,28,19,13.0
R3093,92,32,8,8,9.25
R2834,92,32,32,4,5.0
R3138,92,56,39,42,40.25
R3080,92,56,8,50,45.3
R3064,92,32,7,19,12.0
R2770,92,6,7,26,18.75
R2667,92,28,8,14,11.75
R2657,92,32,28,7,7.5
R3279,92,32,32,3,6.0
R2686,92,32,28,8,9.0
R2766,92,32,32,6,7.25
R3284,92,32,32,5,9.0
R3317,92,32,33,6,10.0
R2670,92,77,3,11,8.75
R3264,92,32,32,4,7.5
R2757,92,8,8,4,6.0
R3291,92,32,32,3,5.75
R2713,92,32,76,36,44.5
R3287,92,32,8,7,9.25
R3299,92,28,32,8,6.75
R2959,93,8,8,6,7.25
R2903,93,32,8,8,9.0
R3035,93,28,8,19,12.0
R2743,93,32,32,6,6.5
R2845,93,8,8,12,10.5
R2760,93,28,32,5,9.0
R3315,93,28,8,16,14.25
R2712,93,8,32,11,9.5
R2735,93,28,32,7,7.0
R3215,93,33,32,9,9.0
R2819,93,28,8,13,9.75
R3127,93,28,32,6,8.25
R3301,93,52,44,21,3.25
R2828,93,8,32,11,12.75
R3024,93,28,28,15,8.5
R3029,93,32,32,6,7.5
R3084,93,28,28,1,3.25
R3232,93,28,32,7,8.25
R2687,93,69,8,50,32.5
R2840,93,32,8,15,12.25
R3248,93,8,33,14,15.25
R3104,93,33,32,20,12.5
R3258,93,76,32,85,68.7
R3152,93,77,77,8,7.0
R3124,93,6,8,26,22.2
R3055,93,8,8,5,8.0
R3004,93,32,32,3,5.0
R2930,93,6,56,36,41.25
R2797,93,32,33,14,12.75
R2922,93,33,32,13,15.75
R2777,93,28,32,7,6.75
R2705,93,8,32,9,11.0
R3196,93,32,34,13,17.0
R2675,94,8,32,7,10.0
R3181,94,6,8,23,16.0
R2885,94,28,32,5,5.25
R2892,94,8,32,14,9.75
R3118,94,28,32,9,10.25
R2863,94,2,22,35,29.69
R3172,94,8,28,19,14.8
R3210,94,28,28,7,7.75
R2870,94,33,32,5,8.25
R2897,94,32,32,10,11.5
R3002,94,59,59,1,6.25
R2868,94,19,28,48,36.25
R3189,94,32,32,10,8.0
R3101,94,28,32,4,5.5
R2778,94,77,76,48,47.5
R3087,94,28,32,15,12.75
R2839,94,28,33,12,10.75
R3066,94,32,32,9,7.75
R2944,94,33,33,5,6.75
R2784,94,8,28,11,11.0
R3057,94,11,28,17,11.0
R2927,94,32,32,6,6.0
R2924,94,76,8,68,62.5
R2955,94,28,32,10,11.0
R3044,94,28,32,4,5.25
R2841,94,56,32,54,44.85
R3162,94,62,56,108,5.5
R2658,94,8,33,14,15.3
R3165,94,8,32,11,8.5
R3166,94,76,8,57,61.88
R2765,94,6,32,26,26.55
R2825,94,24,76,49,49.5
R3019,94,28,32,11,11.25
R3311,94,32,41,24,34.69
R3235,94,32,8,70,32.5
R2990,94,8,32,11,8.75
R2756,94,32,32,4,5.0
R2680,94,8,32,6,6.5
R3131,95,28,8,10,10.0
R2694,95,28,28,8,8.5
R3113,95,8,33,19,16.75
R2942,95,28,32,6,9.5
R2981,95,28,32,6,6.75
R2714,95,28,33,14,16.5
R3170,95,8,32,11,7.75
R2932,95,16,16,5,5.25
R2688,95,8,32,19,12.25
R3161,95,8,76,38,53.1
R2908,95,28,32,5,5.5
R2691,95,21,21,4,11.5
R2685,95,32,33,18,23.2
R2689,95,8,32,9,11.25
R2967,95,8,33,18,12.75
R3300,95,8,8,7,8.1
R2928,95,76,8,80,62.15
R2939,95,76,6,34,39.75
R2996,95,28,32,9,6.5
R2751,95,8,8,14,9.25
R3090,95,3,32,26,20.5
R2727,95,32,32,4,5.5
R3312,95,28,8,18,15.5
R2662,95,32,28,6,9.5
R3265,95,28,28,9,10.25
R3077,95,8,28,12,12.0
R2746,95,32,32,6,7.0
R3074,95,76,33,70,69.9
R2795,95,32,28,6,7.0
R3056,95,32,32,4,7.5
R3255,95,8,28,11,10.8
R3259,95,32,33,6,12.25
R3059,95,8,32,5,5.25
R2785,95,6,7,12,9.5
R2782,95,32,32,5,5.25
R2798,95,28,28,5,5.77
R2666,95,28,32,4,4.5
R2753,95,7,76,51,44.75
R2862,95,8,29,24,24.9
R3100,95,32,29,16,17.0
R2849,95,28,8,9,10.25
R3214,95,8,32,6,7.75
R2847,95,33,32,21,14.95
R3012,95,8,76,50,56.5
R3274,95,8,32,10,8.5
R3207,95,3,32,33,20.25
R3205,95,7,8,10,13.25
R3149,95,8,76,50,64.9
R2730,95,8,32,13,12.5
R3099,95,77,2,9,8.0
R3320,96,28,8,10,9.5
R3005,96,28,32,1,4.0
R3058,96,56,29,32,45.7
R3015,96,32,32,5,5.75
R3309,96,28,28,6,8.0
R3141,96,8,7,10,15.5
R2943,96,32,32,8,9.5
R3060,96,8,32,10,9.25
R3062,96,8,32,9,14.5
R3000,96,28,32,10,9.0
R3115,96,32,32,4,5.25
R2654,96,28,28,10,11.5
R2954,96,8,32,6,6.0
R3048,96,71,34,19,22.25
R2972,96,6,8,14,17.0
R3076,96,3,3,37,25.5
R2672,96,6,8,22,19.55
R3078,96,33,28,17,12.75
R3033,96,28,6,17,24.7
R3314,96,28,32,6,5.5
R3130,96,8,32,19,14.1
R3129,96,32,32,4,6.0
R2669,96,28,32,4,8.75
R3094,96,35,33,4,6.5
R3318,96,8,32,12,11.0
R3098,96,8,32,8,12.1
R3276,96,32,32,9,6.75
R3252,96,28,8,10,7.5
R2879,96,8,32,13,13.75
R2762,96,8,33,19,17.1
R2889,96,49,24,38,3.25
R3243,96,8,28,10,13.0
R3263,96,32,33,8,10.5
R3289,96,32,7,15,21.0
R2909,96,32,28,2,5.5
R2708,96,28,28,8,10.25
R3238,96,28,32,4,5.0
R2912,96,28,8,7,6.0
R3199,96,6,8,16,16.0
R3202,96,8,28,16,9.75
R2796,96,28,32,4,6.25
R2734,96,32,32,7,7.75
R3262,96,8,28,8,7.0
R3150,96,4,5,8,6.75
R3151,96,28,8,19,12.25
R2934,96,32,28,3,8.5
R2754,96,28,32,7,6.25
R3272,96,8,32,14,11.4
R2838,96,8,32,13,9.75
R3257,96,8,28,14,11.0
R3234,96,32,28,17,15.0
R2886,96,8,8,5,8.0
R3275,96,6,56,38,51.9
R2806,97,32,28,5,5.5
R3075,97,28,8,13,10.25
R3178,97,28,32,11,6.75
R3043,97,32,32,5,7.25
R2676,97,39,38,10,10.25
R2993,97,33,28,15,12.0
R2921,97,28,32,4,6.5
R2872,97,32,28,11,12.25
R2938,97,28,32,13,10.75
R3065,97,2,77,14,11.25
R3031,97,32,28,7,10.0
R2856,97,28,8,13,11.25
R2740,97,28,32,10,6.75
R2663,97,28,32,10,9.75
R2741,97,28,32,6,9.5
R3270,97,77,77,1,3.25
R3230,97,69,43,4,3.25
R2874,97,28,32,8,6.75
R3316,97,32,8,10,10.5
R2826,97,8,32,10,10.64
R2803,97,32,32,5,6.25
R2693,97,32,33,7,10.5
R2779,97,8,32,15,12.7
R2947,97,56,16,55,52.5
R3143,97,8,33,19,22.2
R2780,97,8,28,11,11.0
R2692,97,8,32,8,9.0
R3256,97,28,8,10,13.0
R2925,97,7,32,19,12.5
R3260,97,33,32,24,19.75
R3293,97,6,8,18,14.0
R2956,97,28,8,18,11.0
R2791,97,28,32,7,7.75
R2681,97,32,32,6,7.75
R3053,97,32,32,6,7.5
R2771,97,32,28,10,7.5
R2900,97,8,33,15,17.2
R2724,97,8,8,4,6.25
R2983,97,28,8,17,14.25
R2755,97,76,32,11,8.5
R2802,97,32,8,9,10.5
R3277,97,8,28,17,13.5
R3119,97,28,32,9,9.75
R2976,97,8,33,13,13.0
R2906,97,32,56,33,36.5
R2888,97,28,32,7,8.75
R2799,97,32,32,7,10.5
R2716,97,28,8,15,9.0
R2896,97,32,32,8,9.5
R3122,97,28,28,6,9.25
R2790,98,28,32,3,4.75
R3236,98,76,23,59,46.75
R3026,98,28,32,8,9.53
R2773,98,32,28,5,5.5
R3025,98,8,32,8,9.25
R2651,98,60,28,32,18.25
R2814,98,32,8,9,7.0
R2655,98,8,8,9,7.75
R2696,98,8,32,9,11.0
R2725,98,28,32,6,5.75
R2968,98,4,5,16,12.0
R2980,98,33,32,10,8.25
R2684,98,7,32,23,16.68
R3306,98,28,32,3,4.75
R2915,98,28,32,5,5.5
R2994,98,14,2,19,13.5
R3107,98,32,28,7,6.0
R2718,98,8,8,8,8.5
R3137,98,76,32,76,66.75
R2732,98,28,8,11,12.0
R2733,98,32,32,6,8.0
R2859,98,28,28,5,5.25
R2671,98,8,28,13,13.5
R2951,98,33,28,33,22.2
R2701,98,32,33,7,7.75
R3310,98,8,32,10,11.0
R2946,98,7,28,37,19.75
R3003,98,35,8,29,17.5
R2893,98,28,32,7,9.0
R3297,99,28,28,2,4.25
R3136,99,6,28,29,19.25
R3140,99,33,32,23,17.5
R3134,99,28,33,9,12.7
R3168,99,8,32,14,8.75
R3220,99,8,32,14,13.25
R3117,99,28,32,9,10.75
R3223,99,3,6,11,11.0
R3112,99,32,32,2,4.75
R3108,99,32,32,7,10.0
R3246,99,6,32,26,24.0
R3184,99,32,28,13,13.0
R3266,99,28,8,19,11.75
R3195,99,32,28,5,6.25
R3268,99,6,6,17,10.75
R3209,99,8,32,16,13.25
R3233,99,56,33,31,39.0
R3071,99,8,32,6,11.5
R3187,99,8,32,9,9.25
R3273,99,32,56,20,36.75
R2781,99,8,32,11,7.75
R2957,99,33,33,3,5.5
R2933,99,41,32,35,24.5
R2881,99,28,8,15,9.5
R2877,99,76,28,68,56.25
R2857,99,28,8,7,9.0
R2835,99,8,32,14,11.75
R2820,99,8,8,5,6.5
R2961,99,77,3,12,9.75
R2813,99,8,76,49,53.5
R2811,99,32,28,5,5.5
R2804,99,7,56,42,41.75
R2786,99,32,32,7,7.0
R2775,99,8,8,7,9.25
R3027,99,8,32,7,8.5
R2964,99,28,32,6,5.75
R2729,99,32,32,15,10.75
R2719,99,32,28,8,7.0
R2652,99,32,28,4,5.5
R3037,99,28,8,12,9.75
R3054,99,32,33,10,12.5
R2702,99,32,8,18,11.5
R2698,99,8,28,14,11.0
R2668,99,28,32,10,11.25
R2759,100,8,3,6,9.25
R2898,100,32,8,5,6.5
R2899,100,32,8,10,10.0
R2916,100,8,8,3,4.5
R2931,100,32,32,12,9.25
R2923,100,32,32,5,6.25
R2880,100,8,28,18,14.5
R2653,100,28,28,4,6.75
R3148,100,28,8,27,15.52
R2949,100,28,32,7,7.19
R3135,100,7,32,11,13.75
R2917,100,76,76,1,3.25
R2661,100,32,8,13,12.0
R2858,100,2,32,38,28.5
R3192,100,39,28,25,23.25
R3313,100,28,8,11,9.0
R2844,100,28,8,12,11.5
R2664,100,8,32,9,10.0
R2818,100,28,32,7,7.25
R3239,100,3,16,24,16.5
R3240,100,2,77,8,7.5
R2683,100,7,28,14,13.0
R2809,100,8,8,7,6.75
R2707,100,28,8,15,12.25
R2789,100,76,28,64,64.06
R2711,100,8,32,10,7.75
R2774,100,32,28,7,11.75
R3186,100,1,12,26,19.0
R3242,100,32,33,11,15.3
R3061,100,28,28,10,8.0
R3102,100,28,32,5,6.0
R3001,100,32,32,3,4.75
R2999,100,32,8,11,9.75
R2984,100,32,8,4,4.75
R3079,100,32,8,17,10.75
R3086,101,28,32,7,6.75
R2855,101,32,32,8,6.0
R3039,101,32,32,8,7.25
R3290,101,32,28,3,5.0
R3085,101,32,32,5,6.0
R3288,101,32,32,5,5.5
R2992,101,8,8,7,6.0
R3285,101,8,32,11,9.75
R3282,101,32,28,8,10.25
R2940,101,28,8,16,13.0
R3200,101,6,32,16,18.9
R3036,101,8,3,45,23.5
R3028,101,7,8,10,12.5
R3278,101,6,7,4,6.0
R3194,101,28,8,51,28.5
R2882,101,8,28,18,15.5
R3193,101,41,41,4,5.5
R3103,101,32,32,9,8.0
R2876,101,32,8,10,10.75
R3283,101,8,32,13,15.0
R3042,101,28,8,13,8.75
R2823,101,8,8,3,7.0
R3020,101,32,28,13,12.0
R3237,101,8,28,9,11.25
R2973,101,28,32,6,6.25
R2833,101,8,8,5,6.25
R3068,101,28,32,6,5.75
R3126,101,76,28,79,70.8
R3097,101,2,2,1,3.25
R3052,101,8,32,7,8.0
R3016,101,28,32,4,4.75
R3226,101,32,28,7,9.25
R3225,101,56,32,50,37.0
R2673,101,32,32,8,6.5
R3153,101,28,7,23,22.25
R3303,101,14,8,44,34.79
R2808,101,8,28,25,13.75
R2945,101,28,32,9,8.5
R3144,101,32,32,7,6.75
R3114,101,8,8,3,4.25
R3139,101,8,32,9,8.0
R3188,102,32,32,9,8.25
R2758,102,8,32,14,9.5
R2866,102,32,8,11,7.75
R2817,102,8,32,19,16.56
R3088,102,28,32,3,7.75
R3211,102,76,11,71,55.0
R3023,102,8,32,11,9.5
R2869,102,32,33,11,17.7
R2843,102,28,8,17,15.5
R3250,102,32,32,9,12.5
R2764,102,8,32,12,10.55
R3198,102,28,8,22,11.75
R2768,102,28,8,13,9.5
R3206,102,28,8,24,15.62
R2848,102,32,32,1,3.75
R2860,102,8,28,13,10.8
R3241,102,28,8,12,9.5
R3204,102,8,22,13,14.75
R2842,102,28,8,13,12.7
R3228,102,8,32,7,6.75
R2805,102,8,32,6,9.0
R2715,102,8,32,13,10.25
R2997,102,28,32,15,11.5
R2682,102,33,8,21,12.75
R2665,102,8,32,15,9.75
R2952,102,32,32,3,4.5
R3304,102,76,8,84,65.5
R3146,102,8,32,26,13.0
R2690,102,8,28,13,13.25
R3298,102,76,72,7,9.5
R2745,102,8,24,43,22.0
R2962,102,28,28,11,11.5
R3154,102,8,7,13,11.25
R3051,102,8,28,26,18.53
R2703,102,8,8,7,6.25
R3157,102,28,32,14,11.0
R2709,102,32,8,4,6.0
R2958,102,32,28,4,7.75
R3109,102,32,8,7,6.25
R3106,102,32,32,6,6.25
R2873,102,8,76,57,52.5
R2875,102,8,32,12,11.5
R3030,102,28,8,14,10.25
R2824,102,32,32,3,4.5
R2726,102,32,32,11,11.75
R3128,102,32,32,4,6.0
R2677,102,28,32,11,7.5
R3280,102,28,32,9,7.75
R2905,102,30,32,42,27.75
R2907,102,8,32,9,7.5
R2910,102,35,32,21,15.5
R2970,102,32,8,8,7.25
R3067,103,32,28,6,5.75
